end,start,strategy,annualized_return,max_drawdown
2022-02-24,2019-02-27,selected,0.25395651709765144,-0.22143193422868346
2022-02-25,2019-02-28,QQQ,0.2660763008309275,-0.285593556582883
2022-02-25,2019-02-28,selected,0.25937227503271987,-0.22143193422868335
2022-02-28,2019-03-01,QQQ,0.26830707474625615,-0.2855935565828831
2022-02-28,2019-03-01,selected,0.2620063399221362,-0.22143193422868346
2022-03-01,2019-03-04,QQQ,0.25889966888647886,-0.2855935565828829
2022-03-01,2019-03-04,selected,0.25497721194280776,-0.22143193422868312
2022-03-02,2019-03-05,QQQ,0.2658294757940134,-0.285593556582883
2022-03-02,2019-03-05,selected,0.258543995191856,-0.22143193422868346
2022-03-03,2019-03-06,QQQ,0.2594601557181977,-0.285593556582883
2022-03-03,2019-03-06,selected,0.25493037495886006,-0.22143193422868346
2022-03-04,2019-03-07,QQQ,0.25572519143491856,-0.28559355658288277
2022-03-04,2019-03-07,selected,0.2546158277872186,-0.22143193422868357
2022-03-07,2019-03-08,QQQ,0.24520877759582316,-0.2855935565828831
2022-03-07,2019-03-08,selected,0.24997751044609284,-0.22143193422868324
2022-03-08,2019-03-11,QQQ,0.2439058081464942,-0.285593556582883
2022-03-08,2019-03-11,selected,0.25016095385117065,-0.22143193422868357
2022-03-09,2019-03-12,QQQ,0.25004933936187834,-0.2855935565828831
2022-03-09,2019-03-12,selected,0.24997850354877715,-0.22143193422868324
2022-03-10,2019-03-13,QQQ,0.2431324644159758,-0.2855935565828831
2022-03-10,2019-03-13,selected,0.24455252665949723,-0.22143193422868346
2022-03-11,2019-03-14,QQQ,0.23140253542766942,-0.2855935565828829
2022-03-11,2019-03-14,selected,0.23532634150673593,-0.22143193422868301
2022-03-14,2019-03-15,QQQ,0.22416083115012309,-0.2855935565828831
2022-03-14,2019-03-15,selected,0.2294889312928503,-0.22143193422868346
2022-03-15,2019-03-18,QQQ,0.23302568570000037,-0.2855935565828831
2022-03-15,2019-03-18,selected,0.23359018276623145,-0.22143193422868335
2022-03-16,2019-03-19,QQQ,0.24709484194004827,-0.2855935565828829
2022-03-16,2019-03-19,selected,0.2432174446840849,-0.22143193422868335
2022-03-17,2019-03-20,QQQ,0.2507069070729102,-0.285593556582883
2022-03-17,2019-03-20,selected,0.24536692675546745,-0.22143193422868324
2022-03-18,2019-03-21,QQQ,0.25752257392798916,-0.2855935565828833
2022-03-18,2019-03-21,selected,0.24908092080250466,-0.22143193422868335
2022-03-21,2019-03-22,QQQ,0.2498770185173047,-0.28559355658288266
2022-03-21,2019-03-22,selected,0.24191160385770782,-0.22143193422868335
2022-03-22,2019-03-25,QQQ,0.2673595226757204,-0.2855935565828829
2022-03-22,2019-03-25,selected,0.2559634352365774,-0.22143193422868346
2022-03-23,2019-03-26,QQQ,0.262060267233043,-0.2855935565828833
2022-03-23,2019-03-26,selected,0.2537610025178212,-0.22143193422868346
2022-03-24,2019-03-27,QQQ,0.2693749547635551,-0.285593556582883
2022-03-24,2019-03-27,selected,0.2584126035516803,-0.22143193422868346
2022-03-25,2019-03-28,QQQ,0.27175051066332445,-0.2855935565828832
2022-03-25,2019-03-28,selected,0.26059326834799545,-0.22143193422868335
2022-03-28,2019-03-29,QQQ,0.2772954028611547,-0.2855935565828829
2022-03-28,2019-03-29,selected,0.2633992253172175,-0.22143193422868346
2022-03-29,2019-04-01,QQQ,0.28135549015360173,-0.2855935565828833
2022-03-29,2019-04-01,selected,0.2654033736315229,-0.22143193422868335
2022-03-30,2019-04-02,QQQ,0.2710323491610436,-0.285593556582883
2022-03-30,2019-04-02,selected,0.2574446105054242,-0.22143193422868335
2022-03-31,2019-04-03,QQQ,0.2641637767440441,-0.2855935565828829
2022-03-31,2019-04-03,selected,0.2524978550656327,-0.22143193422868335
2022-04-01,2019-04-04,QQQ,0.2609507987584403,-0.2855935565828829
2022-04-01,2019-04-04,selected,0.24949897664679876,-0.22143193422868312
2022-04-04,2019-04-05,QQQ,0.2697069980275606,-0.2855935565828831
2022-04-04,2019-04-05,selected,0.25663202603934376,-0.22143193422868346
2022-04-05,2019-04-08,QQQ,0.2580740003126829,-0.2855935565828831
2022-04-05,2019-04-08,selected,0.24639737196777567,-0.22143193422868368
2022-04-06,2019-04-09,QQQ,0.24784483238850985,-0.2855935565828829
2022-04-06,2019-04-09,selected,0.23798143585332476,-0.2214319342286838
2022-04-07,2019-04-10,QQQ,0.25029810004446884,-0.2855935565828832
2022-04-07,2019-04-10,selected,0.24020491880429407,-0.22143193422868324
2022-04-08,2019-04-11,QQQ,0.2422265100953711,-0.2855935565828831
2022-04-08,2019-04-11,selected,0.23331650488125288,-0.22143193422868357
2022-04-11,2019-04-12,QQQ,0.23332841451106634,-0.2855935565828833
2022-04-11,2019-04-12,selected,0.22605555129012123,-0.22143193422868324
2022-04-12,2019-04-15,QQQ,0.22981940013519098,-0.285593556582883
2022-04-12,2019-04-15,selected,0.223089738638381,-0.22143193422868346
2022-04-13,2019-04-16,QQQ,0.23802987151549915,-0.2855935565828832
2022-04-13,2019-04-16,selected,0.22997297657789906,-0.22143193422868357
2022-04-14,2019-04-17,QQQ,0.22711336466371956,-0.28559355658288277
2022-04-14,2019-04-17,selected,0.22049518044552907,-0.22143193422868335
2022-04-18,2019-04-18,QQQ,0.22600484098593543,-0.285593556582883
2022-04-18,2019-04-18,selected,0.21934738023648137,-0.22143193422868312
2022-04-19,2019-04-22,QQQ,0.23454424705287713,-0.285593556582883
2022-04-19,2019-04-22,selected,0.2258713531879193,-0.22143193422868324
2022-04-20,2019-04-23,QQQ,0.2273570449785729,-0.28559355658288277
2022-04-20,2019-04-23,selected,0.2202164683918042,-0.22143193422868335
2022-04-21,2019-04-24,QQQ,0.2137090870263727,-0.2855935565828832
2022-04-21,2019-04-24,selected,0.20789038425557704,-0.22143193422868357
2022-04-22,2019-04-25,QQQ,0.20428817704556113,-0.28559355658288266
2022-04-22,2019-04-25,selected,0.19991511096380643,-0.22143193422868324
2022-04-25,2019-04-26,QQQ,0.2077911377210202,-0.2855935565828829
2022-04-25,2019-04-26,selected,0.20216016118182245,-0.22143193422868346
2022-04-26,2019-04-29,QQQ,0.19204531790522394,-0.285593556582883
2022-04-26,2019-04-29,selected,0.1892374899188467,-0.22143193422868335
2022-04-27,2019-04-30,QQQ,0.19079916282235265,-0.2855935565828831
2022-04-27,2019-04-30,selected,0.1877501427424073,-0.22143193422868324
2022-04-28,2019-05-01,QQQ,0.2078603540258357,-0.2855935565828831
2022-04-28,2019-05-01,selected,0.2025525581825256,-0.22143193422868346
2022-04-29,2019-05-02,QQQ,0.19074302738429472,-0.285593556582883
2022-04-29,2019-05-02,selected,0.1883748664874807,-0.22143193422868346
2022-05-02,2019-05-03,QQQ,0.19907057255707294,-0.28559355658288277
2022-05-02,2019-05-03,selected,0.19484815434935654,-0.22143193422868357
2022-05-03,2019-05-06,QQQ,0.19318758791996804,-0.28559355658288343
2022-05-03,2019-05-06,selected,0.18914720478020008,-0.22143193422868324
2022-05-04,2019-05-07,QQQ,0.2089590527990599,-0.2855935565828829
2022-05-04,2019-05-07,selected,0.20079722488181106,-0.22143193422868357
2022-05-05,2019-05-08,QQQ,0.19613008232186857,-0.2855935565828829
2022-05-05,2019-05-08,selected,0.1948811043706946,-0.22143193422868357
2022-05-06,2019-05-09,QQQ,0.1923378925236916,-0.2855935565828829
2022-05-06,2019-05-09,selected,0.19281466542464787,-0.22143193422868346
2022-05-09,2019-05-10,QQQ,0.17869848635586427,-0.28559355658288277
2022-05-09,2019-05-10,selected,0.18448901431326026,-0.2256913333496371
2022-05-10,2019-05-13,QQQ,0.1829619264968636,-0.28559355658288277
2022-05-10,2019-05-13,selected,0.18653009692229472,-0.2256913333496373
2022-05-11,2019-05-14,QQQ,0.18501907628389747,-0.2855935565828829
2022-05-11,2019-05-14,selected,0.19402873144087263,-0.23307599522829425
2022-05-12,2019-05-15,QQQ,0.17978382628172884,-0.2855935565828831
2022-05-12,2019-05-15,selected,0.18815941831667904,-0.23613131363299733
2022-05-13,2019-05-16,QQQ,0.18861183560467287,-0.2855935565828831
2022-05-13,2019-05-16,selected,0.19109775188134392,-0.23613131363299777
2022-05-16,2019-05-17,QQQ,0.18006132699077404,-0.2855935565828831
2022-05-16,2019-05-17,selected,0.1848450067333387,-0.2361313136329971
2022-05-17,2019-05-20,QQQ,0.1942453005057736,-0.2855935565828829
2022-05-17,2019-05-20,selected,0.19477805535022852,-0.236131313632998
2022-05-18,2019-05-21,QQQ,0.18105834739990856,-0.2855935565828829
2022-05-18,2019-05-21,selected,0.18956173937857512,-0.23613131363299755
2022-05-19,2019-05-22,QQQ,0.17486774820134277,-0.285593556582883
2022-05-19,2019-05-22,selected,0.18501104464550933,-0.23686067699595492
2022-05-20,2019-05-23,QQQ,0.17539733343754071,-0.28559355658288277
2022-05-20,2019-05-23,selected,0.18630412855505774,-0.23772339167469714
2022-05-23,2019-05-24,QQQ,0.18796683403287928,-0.285593556582883
2022-05-23,2019-05-24,selected,0.19650595458780384,-0.23772339167469725
2022-05-24,2019-05-28,QQQ,0.1796855043034571,-0.2872134213703972
2022-05-24,2019-05-28,selected,0.19256429496401295,-0.23772339167469714
2022-05-25,2019-05-29,QQQ,0.1866527131257092,-0.2872134213703985
2022-05-25,2019-05-29,selected,0.19725240089983864,-0.23772339167469725
2022-05-26,2019-05-30,QQQ,0.20081427518918926,-0.2872134213703975
2022-05-26,2019-05-30,selected,0.20721069568862993,-0.23772339167469725
2022-05-27,2019-05-31,QQQ,0.21204319261764937,-0.28721342137039796
2022-05-27,2019-05-31,selected,0.2139141738897885,-0.2377233916746968
2022-05-31,2019-06-03,QQQ,0.21747943598170427,-0.2872134213703974
2022-05-31,2019-06-03,selected,0.21840424008669768,-0.23772339167469703
2022-06-01,2019-06-04,QQQ,0.2235170662864454,-0.28721342137039696
2022-06-01,2019-06-04,selected,0.22577775646492282,-0.23772339167469736
2022-06-02,2019-06-05,QQQ,0.22321119981438153,-0.28721342137039774
2022-06-02,2019-06-05,selected,0.2211870390768249,-0.23772339167469692
2022-06-03,2019-06-06,QQQ,0.20951969434136886,-0.2872134213703983
2022-06-03,2019-06-06,selected,0.21187783776692304,-0.2377233916746977
2022-06-06,2019-06-07,QQQ,0.20767106774509259,-0.28721342137039707
2022-06-06,2019-06-07,selected,0.20860771243734666,-0.2377233916746967
2022-06-07,2019-06-10,QQQ,0.20343610707724147,-0.2872134213703974
2022-06-07,2019-06-10,selected,0.20362599434053585,-0.2377233916746967
2022-06-08,2019-06-11,QQQ,0.1959140323246169,-0.2872134213703982
2022-06-08,2019-06-11,selected,0.1969273964952598,-0.23772339167469703
2022-06-09,2019-06-12,QQQ,0.18460122186887085,-0.28721342137039774
2022-06-09,2019-06-12,selected,0.19034320924350223,-0.23772339167469714
2022-06-10,2019-06-13,QQQ,0.17277065540601666,-0.28721342137039785
2022-06-10,2019-06-13,selected,0.18599384967282018,-0.23772339167469714
2022-06-13,2019-06-14,QQQ,0.15203500254947677,-0.3165695786489754
2022-06-13,2019-06-14,selected,0.17059969946611098,-0.25777970128751937
2022-06-14,2019-06-17,QQQ,0.15437033182730686,-0.3165695786489756
2022-06-14,2019-06-17,selected,0.17120405294445584,-0.2597483457242019
2022-06-15,2019-06-18,QQQ,0.1615730823380901,-0.3165695786489753
2022-06-15,2019-06-18,selected,0.17537125973033185,-0.2597483457242019
2022-06-16,2019-06-19,QQQ,0.14023985461887056,-0.32654524515692984
2022-06-16,2019-06-19,selected,0.16234243686809569,-0.26162611279159986
2022-06-17,2019-06-20,QQQ,0.14341346902349517,-0.3265452451569293
2022-06-17,2019-06-20,selected,0.16262746731551525,-0.26162611279159953
2022-06-21,2019-06-21,QQQ,0.14939771110244338,-0.3265452451569296
2022-06-21,2019-06-21,selected,0.16364097837076486,-0.2616261127915992
2022-06-22,2019-06-24,QQQ,0.14940675945846627,-0.32654524515692973
2022-06-22,2019-06-24,selected,0.1652164174760964,-0.26162611279159953
2022-06-23,2019-06-25,QQQ,0.15507252126382198,-0.32654524515692995
2022-06-23,2019-06-25,selected,0.16834300771777166,-0.2616261127915991
2022-06-24,2019-06-26,QQQ,0.1748787028522254,-0.3265452451569293
2022-06-24,2019-06-26,selected,0.18171509631318794,-0.2616261127915991
2022-06-27,2019-06-27,QQQ,0.17018914227461357,-0.3265452451569295
2022-06-27,2019-06-27,selected,0.17831283852102864,-0.261626112791599
2022-06-28,2019-06-28,QQQ,0.15671090514668107,-0.32654524515692884
2022-06-28,2019-06-28,selected,0.17064711200508942,-0.2616261127915994
2022-06-29,2019-07-01,QQQ,0.15656837670520818,-0.3265452451569293
2022-06-29,2019-07-01,selected,0.1707796436970599,-0.2616261127915993
2022-06-30,2019-07-02,QQQ,0.14663213685583654,-0.3265452451569295
2022-06-30,2019-07-02,selected,0.16318598244072247,-0.26162611279159953
2022-07-01,2019-07-03,QQQ,0.14763530424519544,-0.3265452451569293
2022-07-01,2019-07-03,selected,0.16366207862816862,-0.26162611279159975
2022-07-05,2019-07-05,QQQ,0.1512664372675403,-0.3265452451569294
2022-07-05,2019-07-05,selected,0.16319522830902544,-0.2616261127915992
2022-07-06,2019-07-08,QQQ,0.154506413589649,-0.32654524515692984
2022-07-06,2019-07-08,selected,0.16439064008068516,-0.2616261127916
2022-07-07,2019-07-09,QQQ,0.1654144056952036,-0.32654524515692973
2022-07-07,2019-07-09,selected,0.17186348588763067,-0.2616261127915992
2022-07-08,2019-07-10,QQQ,0.16396179766708574,-0.32654524515692906
2022-07-08,2019-07-10,selected,0.16993411828435323,-0.2616261127916
2022-07-11,2019-07-11,QQQ,0.15179964826033876,-0.3265452451569295
2022-07-11,2019-07-11,selected,0.16128082221074713,-0.2616261127915994
2022-07-12,2019-07-12,QQQ,0.1483465837988418,-0.32654524515692984
2022-07-12,2019-07-12,selected,0.15920874907034532,-0.2616261127915993
2022-07-13,2019-07-15,QQQ,0.14535890780505878,-0.3265452451569294
2022-07-13,2019-07-15,selected,0.15701517472977033,-0.26162611279159964
2022-07-14,2019-07-16,QQQ,0.1454986852545881,-0.3265452451569295
2022-07-14,2019-07-16,selected,0.1556183303166061,-0.26162611279159953
2022-07-15,2019-07-17,QQQ,0.15436878682324484,-0.32654524515692973
2022-07-15,2019-07-17,selected,0.16183485952324062,-0.26162611279159964
2022-07-18,2019-07-18,QQQ,0.15299655361713116,-0.3265452451569295
2022-07-18,2019-07-18,selected,0.16130566345370378,-0.26162611279159964
2022-07-19,2019-07-19,QQQ,0.1642528155778582,-0.32654524515692984
2022-07-19,2019-07-19,selected,0.1680258911743222,-0.26162611279159975
2022-07-20,2019-07-22,QQQ,0.17324722599395814,-0.32654524515692973
2022-07-20,2019-07-22,selected,0.17391865939718776,-0.26162611279159953
2022-07-21,2019-07-23,QQQ,0.1757239664783936,-0.3265452451569292
2022-07-21,2019-07-23,selected,0.17541847404813238,-0.26162611279159953
2022-07-22,2019-07-24,QQQ,0.16627247358723163,-0.3265452451569296
2022-07-22,2019-07-24,selected,0.16957638484894488,-0.2616261127915992
2022-07-25,2019-07-25,QQQ,0.1613436600198197,-0.32654524515692995
2022-07-25,2019-07-25,selected,0.16533898509639955,-0.26162611279159975
2022-07-26,2019-07-26,QQQ,0.1573556302050072,-0.3265452451569296
2022-07-26,2019-07-26,selected,0.16447831923371603,-0.2616261127915994
2022-07-27,2019-07-29,QQQ,0.1694351453384868,-0.3265452451569295
2022-07-27,2019-07-29,selected,0.17066193075357194,-0.26162611279159986
2022-07-28,2019-07-30,QQQ,0.17457905573534616,-0.3265452451569293
2022-07-28,2019-07-30,selected,0.17567605285321286,-0.2616261127915992
2022-07-29,2019-07-31,QQQ,0.1833813878768047,-0.32654524515692906
2022-07-29,2019-07-31,selected,0.1818498575997871,-0.2616261127915994
2022-08-01,2019-08-01,QQQ,0.18864909756914927,-0.3265452451569293
2022-08-01,2019-08-01,selected,0.18806463699742704,-0.2616261127915992
2022-08-02,2019-08-02,QQQ,0.189440678794361,-0.3265452451569296
2022-08-02,2019-08-02,selected,0.1886212777431746,-0.26162611279159953
2022-08-03,2019-08-05,QQQ,0.20609049011215874,-0.3265452451569295
2022-08-03,2019-08-05,selected,0.20510721314643798,-0.2616261127916
2022-08-04,2019-08-06,QQQ,0.2225403106585535,-0.3265452451569293
2022-08-04,2019-08-06,selected,0.22137393997743016,-0.2616261127915991
2022-08-05,2019-08-07,QQQ,0.213565559333178,-0.32654524515692895
2022-08-05,2019-08-07,selected,0.21244376589280822,-0.2616261127915994
2022-08-08,2019-08-08,QQQ,0.2100815850257738,-0.3265452451569292
2022-08-08,2019-08-08,selected,0.2089990148608145,-0.26162611279159964
2022-08-09,2019-08-09,QQQ,0.19687798043366422,-0.3265452451569296
2022-08-09,2019-08-09,selected,0.19592986018739622,-0.2616261127915992
2022-08-10,2019-08-12,QQQ,0.21172078513721626,-0.3265452451569296
2022-08-10,2019-08-12,selected,0.21061551260357647,-0.2616261127915994
2022-08-11,2019-08-13,QQQ,0.21408570082095557,-0.32654524515692873
2022-08-11,2019-08-13,selected,0.21291021888892891,-0.2616261127915992
2022-08-12,2019-08-14,QQQ,0.21311692389162462,-0.3265452451569296
2022-08-12,2019-08-14,selected,0.21198663490906755,-0.2616261127916
2022-08-15,2019-08-15,QQQ,0.22874013581139985,-0.32654524515693006
2022-08-15,2019-08-15,selected,0.22740042873528954,-0.26162611279159953
2022-08-16,2019-08-16,QQQ,0.22825077124546356,-0.3265452451569294
2022-08-16,2019-08-16,selected,0.2268946845966413,-0.2616261127915994
2022-08-17,2019-08-19,QQQ,0.21708607102694022,-0.3265452451569294
2022-08-17,2019-08-19,selected,0.21584860971704223,-0.26162611279159953
2022-08-18,2019-08-20,QQQ,0.2116711072102293,-0.3265452451569296
2022-08-18,2019-08-20,selected,0.2105142762197174,-0.2616261127915994
2022-08-19,2019-08-21,QQQ,0.20686972235150125,-0.3265452451569296
2022-08-19,2019-08-21,selected,0.2057290271903076,-0.2616261127915991
2022-08-22,2019-08-22,QQQ,0.19266486752431478,-0.3265452451569292
2022-08-22,2019-08-22,selected,0.19167025022863227,-0.2616261127915994
2022-08-23,2019-08-23,QQQ,0.19362417932651343,-0.32654524515692995
2022-08-23,2019-08-23,selected,0.19262871316387242,-0.26162611279159975
2022-08-24,2019-08-26,QQQ,0.20765131897041922,-0.3265452451569293
2022-08-24,2019-08-26,selected,0.20646830398366767,-0.2616261127915994
2022-08-25,2019-08-27,QQQ,0.20867282641347473,-0.3265452451569293
2022-08-25,2019-08-27,selected,0.20749091824435162,-0.2616261127915994
2022-08-26,2019-08-28,QQQ,0.1927678344507573,-0.3265452451569293
2022-08-26,2019-08-28,selected,0.19172131949491678,-0.2616261127915992
2022-08-29,2019-08-29,QQQ,0.18742150759395226,-0.3265452451569302
2022-08-29,2019-08-29,selected,0.18643311962097875,-0.2616261127916001
2022-08-30,2019-08-30,QQQ,0.1770287863278741,-0.32654524515692906
2022-08-30,2019-08-30,selected,0.17614559720031342,-0.26162611279159964
2022-08-31,2019-09-03,QQQ,0.1756826595302794,-0.3265452451569293
2022-08-31,2019-09-03,selected,0.17480074024883274,-0.26162611279159986
2022-09-01,2019-09-04,QQQ,0.17968274654284744,-0.32654524515692973
2022-09-01,2019-09-04,selected,0.17871004170179838,-0.26162611279159964
2022-09-02,2019-09-05,QQQ,0.16850494378781145,-0.3265452451569294
2022-09-02,2019-09-05,selected,0.16886051683084524,-0.26162611279159964
2022-09-06,2019-09-06,QQQ,0.1586681389053004,-0.3265452451569296
2022-09-06,2019-09-06,selected,0.16033503729167542,-0.26162611279159953
2022-09-07,2019-09-09,QQQ,0.16680397122703838,-0.3265452451569302
2022-09-07,2019-09-09,selected,0.16802475421700125,-0.2616261127915994
2022-09-08,2019-09-10,QQQ,0.16963137302318132,-0.3265452451569295
2022-09-08,2019-09-10,selected,0.17054983576435978,-0.2616261127915994
2022-09-09,2019-09-11,QQQ,0.17922543550193604,-0.3265452451569296
2022-09-09,2019-09-11,selected,0.1793608317327755,-0.26162611279159964
2022-09-12,2019-09-12,QQQ,0.18019676106184002,-0.3265452451569295
2022-09-12,2019-09-12,selected,0.18011564352361864,-0.2616261127915994
2022-09-13,2019-09-13,QQQ,0.15661666129373653,-0.3265452451569293
2022-09-13,2019-09-13,selected,0.1590794258675674,-0.26162611279159964
2022-09-14,2019-09-16,QQQ,0.16105070321151338,-0.3265452451569292
2022-09-14,2019-09-16,selected,0.16327808899431528,-0.2616261127915994
2022-09-15,2019-09-17,QQQ,0.1562934975139667,-0.32654524515692895
2022-09-15,2019-09-17,selected,0.158478629702955,-0.26162611279159964
2022-09-16,2019-09-18,QQQ,0.15209167485287955,-0.32654524515692984
2022-09-16,2019-09-18,selected,0.15467413061081037,-0.2616261127915994
2022-09-19,2019-09-19,QQQ,0.15523445008535064,-0.32654524515692973
2022-09-19,2019-09-19,selected,0.15758251700508685,-0.2616261127915993
2022-09-20,2019-09-20,QQQ,0.1515191560528537,-0.3265452451569292
2022-09-20,2019-09-20,selected,0.15396515600638416,-0.26162611279159986
2022-09-21,2019-09-23,QQQ,0.14866943990717196,-0.32654524515692973
2022-09-21,2019-09-23,selected,0.1513669172585883,-0.26624757609636707
2022-09-22,2019-09-24,QQQ,0.1437694015741282,-0.32654524515692906
2022-09-22,2019-09-24,selected,0.14677462011515008,-0.2745510132561234
2022-09-23,2019-09-25,QQQ,0.14260862772948113,-0.32654524515692873
2022-09-23,2019-09-25,selected,0.1453185733470188,-0.2855126985979438
2022-09-26,2019-09-26,QQQ,0.13679270120056097,-0.32654524515692984
2022-09-26,2019-09-26,selected,0.14005211983618993,-0.28892506412283736
2022-09-27,2019-09-27,QQQ,0.13834368889092796,-0.3265452451569292
2022-09-27,2019-09-27,selected,0.14115063373218328,-0.2890900428817733
2022-09-28,2019-09-30,QQQ,0.1506215448308097,-0.32654524515692973
2022-09-28,2019-09-30,selected,0.15271309915807185,-0.2890900428817721
2022-09-29,2019-10-01,QQQ,0.13586494379484138,-0.3265452451569293
2022-09-29,2019-10-01,selected,0.13965465497749752,-0.29427550974425787
2022-09-30,2019-10-02,QQQ,0.13249559788419685,-0.3343247784488623
2022-09-30,2019-10-02,selected,0.1364746969133197,-0.3051136505727545
2022-10-03,2019-10-03,QQQ,0.14790059280846002,-0.33432477844886177
2022-10-03,2019-10-03,selected,0.15144069731246113,-0.3051136505727551
2022-10-04,2019-10-04,QQQ,0.15559469843847018,-0.33432477844886177
2022-10-04,2019-10-04,selected,0.156411929228903,-0.30511365057275486
2022-10-05,2019-10-07,QQQ,0.1497736847276938,-0.33432477844886166
2022-10-05,2019-10-07,selected,0.15007440374322978,-0.3051136505727542
2022-10-06,2019-10-08,QQQ,0.14790462346467925,-0.3343247784488622
2022-10-06,2019-10-08,selected,0.14860972575656484,-0.3051136505727551
2022-10-07,2019-10-09,QQQ,0.1388510767029858,-0.33432477844886255
2022-10-07,2019-10-09,selected,0.14304142304160417,-0.30511365057275497
2022-10-10,2019-10-10,QQQ,0.13137410209893607,-0.3364421506743712
2022-10-10,2019-10-10,selected,0.13584910009098894,-0.306424329597487
2022-10-11,2019-10-11,QQQ,0.12327691404244745,-0.34555805505297355
2022-10-11,2019-10-11,selected,0.1292561785974773,-0.31324283720860224
2022-10-12,2019-10-14,QQQ,0.1183680693608451,-0.34578236448899147
2022-10-12,2019-10-14,selected,0.12436771509158606,-0.3135084261734912
2022-10-13,2019-10-15,QQQ,0.12708276683329922,-0.34578236448899224
2022-10-13,2019-10-15,selected,0.1304109551106012,-0.3135084261734913
2022-10-14,2019-10-16,QQQ,0.11098581455159673,-0.35056447061372464
2022-10-14,2019-10-16,selected,0.11690895238460142,-0.3186949329818678
2022-10-17,2019-10-17,QQQ,0.12401252895718096,-0.3505644706137243
2022-10-17,2019-10-17,selected,0.1267114979205275,-0.31869493298186735
2022-10-18,2019-10-18,QQQ,0.12597689356166386,-0.3505644706137242
2022-10-18,2019-10-18,selected,0.12813286057912654,-0.31869493298186713
2022-10-19,2019-10-21,QQQ,0.12823215725672776,-0.35056447061372464
2022-10-19,2019-10-21,selected,0.12979112709346619,-0.3186949329818667
2022-10-20,2019-10-22,QQQ,0.12300032298248453,-0.3505644706137243
2022-10-20,2019-10-22,selected,0.12456457307076785,-0.31869493298186735
2022-10-21,2019-10-23,QQQ,0.1347298057145787,-0.3505644706137251
2022-10-21,2019-10-23,selected,0.13430290266745626,-0.318694932981867
2022-10-24,2019-10-24,QQQ,0.1381446589671087,-0.35056447061372464
2022-10-24,2019-10-24,selected,0.1363164973943598,-0.3186949329818676
2022-10-25,2019-10-25,QQQ,0.14224678201332863,-0.35056447061372487
2022-10-25,2019-10-25,selected,0.13895305450353068,-0.3186949329818676
2022-10-26,2019-10-28,QQQ,0.13076880054376883,-0.35056447061372387
2022-10-26,2019-10-28,selected,0.13054860204113883,-0.318694932981867
2022-10-27,2019-10-29,QQQ,0.1201929186792221,-0.3505644706137251
2022-10-27,2019-10-29,selected,0.12229753349902461,-0.3186949329818669
2022-10-28,2019-10-30,QQQ,0.13444061873899793,-0.3505644706137243
2022-10-28,2019-10-30,selected,0.132995178945005,-0.31869493298186713
2022-10-31,2019-10-31,QQQ,0.1282069066477629,-0.350564470613725
2022-10-31,2019-10-31,selected,0.12754192958126942,-0.31869493298186735
2022-11-01,2019-11-01,QQQ,0.12417992466113059,-0.350564470613725
2022-11-01,2019-11-01,selected,0.1252258427673667,-0.31869493298186746
2022-11-02,2019-11-04,QQQ,0.10784170807876725,-0.3505644706137244
2022-11-02,2019-11-04,selected,0.11248009986558061,-0.3186949329818669
2022-11-03,2019-11-05,QQQ,0.09832082334395409,-0.3511872500183876
2022-11-03,2019-11-05,selected,0.10506647277429182,-0.31869493298186713
2022-11-04,2019-11-06,QQQ,0.10397615376211622,-0.35118725001838735
2022-11-04,2019-11-06,selected,0.10997959755821429,-0.31869493298186713
2022-11-07,2019-11-07,QQQ,0.10883873933673627,-0.35118725001838713
2022-11-07,2019-11-07,selected,0.11302302747166282,-0.3186949329818668
2022-11-08,2019-11-08,QQQ,0.11028560341212423,-0.3511872500183879
2022-11-08,2019-11-08,selected,0.11486992718687361,-0.3186949329818669
2022-11-09,2019-11-11,QQQ,0.10021682344532068,-0.35118725001838713
2022-11-09,2019-11-11,selected,0.10728194770891486,-0.31869493298186735
2022-11-10,2019-11-12,QQQ,0.12714265898372545,-0.3511872500183876
2022-11-10,2019-11-12,selected,0.12861026362162997,-0.3186949329818669
2022-11-11,2019-11-13,QQQ,0.132934755062053,-0.3511872500183878
2022-11-11,2019-11-13,selected,0.13236632610422672,-0.3186949329818669
2022-11-14,2019-11-14,QQQ,0.12952674476992532,-0.3511872500183868
2022-11-14,2019-11-14,selected,0.12989214136350768,-0.3186949329818678
2022-11-15,2019-11-15,QQQ,0.13501357232683864,-0.35118725001838813
2022-11-15,2019-11-15,selected,0.13429972212054375,-0.31869493298186735
2022-11-16,2019-11-18,QQQ,0.12707210139454728,-0.3511872500183876
2022-11-16,2019-11-18,selected,0.12840265121465522,-0.318694932981867
2022-11-17,2019-11-19,QQQ,0.12594638658717927,-0.3511872500183877
2022-11-17,2019-11-19,selected,0.12685166026177797,-0.31869493298186735
2022-11-18,2019-11-20,QQQ,0.12540570703423337,-0.3511872500183877
2022-11-18,2019-11-20,selected,0.12616679368322692,-0.318694932981867
2022-11-21,2019-11-21,QQQ,0.12378500171471951,-0.35118725001838735
2022-11-21,2019-11-21,selected,0.1256314275353574,-0.31869493298186735
2022-11-22,2019-11-22,QQQ,0.12999357259526123,-0.3511872500183867
2022-11-22,2019-11-22,selected,0.13056891729113884,-0.3186949329818669
2022-11-23,2019-11-25,QQQ,0.13351802801295132,-0.3511872500183878
